 c_municipio | c_estado |                    descripcion                    |       inicio        | fin 
 043         | SLP      | Tierra Nueva                                      | 2022-01-01 00:00:00 | 
 043         | SON      | Nogales                                           | 2022-01-01 00:00:00 | 
 043         | TAM      | Xicoténcatl                                       | 2022-01-01 00:00:00 | 
 043         | TLA      | Yauhquemehcan                                     | 2022-01-01 00:00:00 | 
 043         | VER      | Comapa                                            | 2022-01-01 00:00:00 | 
 043         | YUC      | Kaua                                              | 2022-01-01 00:00:00 | 
 043         | ZAC      | Susticacán                                        | 2022-01-01 00:00:00 | 
 044         | CHH      | Matamoros                                         | 2022-01-01 00:00:00 | 
 044         | CHP      | Ixtapa                                            | 2022-01-01 00:00:00 | 
 044         | GRO      | Mochitlán                                         | 2022-01-01 00:00:00 | 
 044         | GUA      | Villagrán                                         | 2022-01-01 00:00:00 | 
 044         | HID      | Nopala de Villagrán                               | 2022-01-01 00:00:00 | 
 044         | JAL      | Ixtlahuacán de los Membrillos                     | 2022-01-01 00:00:00 | 
 044         | MEX      | Jaltenco                                          | 2022-01-01 00:00:00 | 
 044         | MIC      | Jiménez                                           | 2022-01-01 00:00:00 | 
 044         | NLE      | Sabinas Hidalgo                                   | 2022-01-01 00:00:00 | 
 044         | OAX      | Loma Bonita                                       | 2022-01-01 00:00:00 | 
 044         | PUE      | Cuyoaco                                           | 2022-01-01 00:00:00 | 
 044         | SLP      | Vanegas                                           | 2022-01-01 00:00:00 | 
 044         | SON      | Onavas                                            | 2022-01-01 00:00:00 | 
 044         | TLA      | Zacatelco                                         | 2022-01-01 00:00:00 | 
 044         | VER      | Córdoba                                           | 2022-01-01 00:00:00 | 
 044         | YUC      | Kinchil                                           | 2022-01-01 00:00:00 | 
 044         | ZAC      | Tabasco                                           | 2022-01-01 00:00:00 | 
 045         | CHH      | Meoqui                                            | 2022-01-01 00:00:00 | 
 045         | CHP      | Ixtapangajoya                                     | 2022-01-01 00:00:00 | 
 045         | GRO      | Olinalá                                           | 2022-01-01 00:00:00 | 
 045         | GUA      | Xichú                                             | 2022-01-01 00:00:00 | 
 045         | HID      | Omitlán de Juárez                                 | 2022-01-01 00:00:00 | 
 045         | JAL      | Ixtlahuacán del Río                               | 2022-01-01 00:00:00 | 
 045         | MEX      | Jilotepec                                         | 2022-01-01 00:00:00 | 
 045         | MIC      | Jiquilpan                                         | 2022-01-01 00:00:00 | 
 045         | NLE      | Salinas Victoria                                  | 2022-01-01 00:00:00 | 
 045         | OAX      | Magdalena Apasco                                  | 2022-01-01 00:00:00 | 
 045         | PUE      | Chalchicomula de Sesma                            | 2022-01-01 00:00:00 | 
 045         | SLP      | Venado                                            | 2022-01-01 00:00:00 | 
 045         | SON      | Opodepe                                           | 2022-01-01 00:00:00 | 
 045         | TLA      | Benito Juárez                                     | 2022-01-01 00:00:00 | 
 045         | VER      | Cosamaloapan de Carpio                            | 2022-01-01 00:00:00 | 
 045         | YUC      | Kopomá                                            | 2022-01-01 00:00:00 | 
 045         | ZAC      | Tepechitlán                                       | 2022-01-01 00:00:00 | 
 046         | CHH      | Morelos                                           | 2022-01-01 00:00:00 | 
 046         | CHP      | Jiquipilas                                        | 2022-01-01 00:00:00 | 
 046         | GRO      | Ometepec                                          | 2022-01-01 00:00:00 | 
 046         | GUA      | Yuriria                                           | 2022-01-01 00:00:00 | 
 046         | HID      | San Felipe Orizatlán                              | 2022-01-01 00:00:00 | 
 046         | JAL      | Jalostotitlán                                     | 2022-01-01 00:00:00 | 
 046         | MEX      | Jilotzingo                                        | 2022-01-01 00:00:00 | 
 046         | MIC      | Juárez                                            | 2022-01-01 00:00:00 | 
 046         | NLE      | San Nicolás de los Garza                          | 2022-01-01 00:00:00 | 
 046         | OAX      | Magdalena Jaltepec                                | 2022-01-01 00:00:00 | 
 046         | PUE      | Chapulco                                          | 2022-01-01 00:00:00 | 
 046         | SLP      | Villa de Arriaga                                  | 2022-01-01 00:00:00 | 
 046         | SON      | Oquitoa                                           | 2022-01-01 00:00:00 | 
 046         | TLA      | Emiliano Zapata                                   | 2022-01-01 00:00:00 | 
 046         | VER      | Cosautlán de Carvajal                             | 2022-01-01 00:00:00 | 
 046         | YUC      | Mama                                              | 2022-01-01 00:00:00 | 
 046         | ZAC      | Tepetongo                                         | 2022-01-01 00:00:00 | 
 047         | CHH      | Moris                                             | 2022-01-01 00:00:00 | 
 047         | CHP      | Jitotol                                           | 2022-01-01 00:00:00 | 
 047         | GRO      | Pedro Ascencio Alquisiras                         | 2022-01-01 00:00:00 | 
 047         | HID      | Pacula                                            | 2022-01-01 00:00:00 | 
 047         | JAL      | Jamay                                             | 2022-01-01 00:00:00 | 
 047         | MEX      | Jiquipilco                                        | 2022-01-01 00:00:00 | 
 047         | MIC      | Jungapeo                                          | 2022-01-01 00:00:00 | 
